round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
9,1,0.86436,0.716,0.55591,0.56721,0.86436,0.86436,0.86436
9,2,0.86444,0.72006,0.55003,0.55804,0.86444,0.86444,0.86444
9,3,0.86369,0.75201,0.52274,0.50959,0.86369,0.86369,0.86369
9,4,0.86382,0.73586,0.5294,0.52242,0.86382,0.86382,0.86382
9,5,0.86461,0.71681,0.55908,0.57199,0.86461,0.86461,0.86461
9,6,0.86416,0.72459,0.54068,0.54261,0.86416,0.86416,0.86416
9,7,0.8639,0.70767,0.57414,0.593,0.8639,0.8639,0.8639
9,8,0.86321,0.7041,0.56787,0.58441,0.86321,0.86321,0.86321
9,9,0.86453,0.73478,0.53716,0.53637,0.86453,0.86453,0.86453
10,0,0.86252,0.69959,0.58016,0.60036,0.86252,0.86252,0.86252
10,1,0.86475,0.72037,0.5546,0.5652,0.86475,0.86475,0.86475
10,2,0.86382,0.70873,0.56503,0.58053,0.86382,0.86382,0.86382
10,3,0.86302,0.7588,0.51642,0.49709,0.86302,0.86302,0.86302
10,4,0.86408,0.73555,0.5321,0.52735,0.86408,0.86408,0.86408
10,5,0.864,0.7106,0.5627,0.57724,0.864,0.864,0.864
10,6,0.86392,0.73403,0.53129,0.52593,0.86392,0.86392,0.86392
10,7,0.86408,0.70931,0.57092,0.58873,0.86408,0.86408,0.86408
10,8,0.86211,0.69734,0.57636,0.59544,0.86211,0.86211,0.86211
10,9,0.86447,0.73332,0.53748,0.53696,0.86447,0.86447,0.86447
11,0,0.86276,0.70082,0.5819,0.6026,0.86276,0.86276,0.86276
11,1,0.86442,0.7155,0.5582,0.57066,0.86442,0.86442,0.86442
11,2,0.86463,0.71576,0.562,0.57629,0.86463,0.86463,0.86463
11,3,0.86292,0.75289,0.51666,0.49766,0.86292,0.86292,0.86292
11,4,0.86424,0.72588,0.54049,0.54226,0.86424,0.86424,0.86424
11,5,0.86412,0.71084,0.56514,0.58073,0.86412,0.86412,0.86412
11,6,0.86442,0.72972,0.5394,0.54035,0.86442,0.86442,0.86442
11,7,0.8644,0.71232,0.56708,0.5835,0.8644,0.8644,0.8644
11,8,0.86351,0.70619,0.56692,0.58314,0.86351,0.86351,0.86351
11,9,0.86483,0.73106,0.54308,0.54658,0.86483,0.86483,0.86483
12,0,0.86231,0.69883,0.58875,0.61071,0.86231,0.86231,0.86231
12,1,0.86444,0.71652,0.55631,0.56782,0.86444,0.86444,0.86444
12,2,0.86404,0.71072,0.56337,0.57821,0.86404,0.86404,0.86404
12,3,0.86371,0.74661,0.52435,0.51277,0.86371,0.86371,0.86371
12,4,0.86432,0.73027,0.53786,0.53768,0.86432,0.86432,0.86432
12,5,0.86402,0.71011,0.5652,0.58081,0.86402,0.86402,0.86402
12,6,0.86446,0.73189,0.53824,0.5383,0.86446,0.86446,0.86446
12,7,0.86384,0.70741,0.5734,0.592,0.86384,0.86384,0.86384
12,8,0.86416,0.71134,0.56433,0.57959,0.86416,0.86416,0.86416
12,9,0.86499,0.73231,0.54383,0.54781,0.86499,0.86499,0.86499
13,0,0.86213,0.69801,0.58864,0.61052,0.86213,0.86213,0.86213
13,1,0.86436,0.71708,0.55372,0.56384,0.86436,0.86436,0.86436
13,2,0.86451,0.71482,0.56199,0.57626,0.86451,0.86451,0.86451
13,3,0.8638,0.74943,0.52435,0.51271,0.8638,0.8638,0.8638
13,4,0.86388,0.73798,0.52902,0.52168,0.86388,0.86388,0.86388
13,5,0.86347,0.70514,0.5733,0.59178,0.86347,0.86347,0.86347
13,6,0.86428,0.73833,0.53263,0.52826,0.86428,0.86428,0.86428
13,7,0.86339,0.70429,0.57817,0.5981,0.86339,0.86339,0.86339
13,8,0.86359,0.70693,0.56572,0.58147,0.86359,0.86359,0.86359
13,9,0.86479,0.73207,0.54182,0.54443,0.86479,0.86479,0.86479
14,0,0.86217,0.69826,0.58985,0.61195,0.86217,0.86217,0.86217
14,1,0.86418,0.71299,0.55954,0.57265,0.86418,0.86418,0.86418
14,2,0.86477,0.71815,0.55911,0.57205,0.86477,0.86477,0.86477
14,3,0.86363,0.74437,0.52436,0.51283,0.86363,0.86363,0.86363
14,4,0.86455,0.7349,0.53729,0.5366,0.86455,0.86455,0.86455
14,5,0.86408,0.71019,0.56666,0.58286,0.86408,0.86408,0.86408
14,6,0.86404,0.73439,0.53231,0.52776,0.86404,0.86404,0.86404
14,7,0.86402,0.70843,0.57391,0.59272,0.86402,0.86402,0.86402
14,8,0.8641,0.71041,0.56631,0.58238,0.8641,0.8641,0.8641
14,9,0.86483,0.74075,0.53662,0.53533,0.86483,0.86483,0.86483
15,0,0.86276,0.70087,0.58664,0.60837,0.86276,0.86276,0.86276
15,1,0.86447,0.71678,0.55651,0.56813,0.86447,0.86447,0.86447
15,2,0.86487,0.72166,0.55437,0.56485,0.86487,0.86487,0.86487
15,3,0.86457,0.7429,0.53321,0.52923,0.86457,0.86457,0.86457
15,4,0.86463,0.73701,0.5368,0.53571,0.86463,0.86463,0.86463
15,5,0.86404,0.71004,0.5661,0.58208,0.86404,0.86404,0.86404
15,6,0.86469,0.73435,0.53909,0.53973,0.86469,0.86469,0.86469
15,7,0.86447,0.7139,0.56374,0.57879,0.86447,0.86447,0.86447
15,8,0.86382,0.70837,0.5668,0.58303,0.86382,0.86382,0.86382
15,9,0.86475,0.72809,0.54482,0.54951,0.86475,0.86475,0.86475
16,0,0.86288,0.70142,0.58392,0.60513,0.86288,0.86288,0.86288
16,1,0.86416,0.71285,0.55947,0.57254,0.86416,0.86416,0.86416
16,2,0.86416,0.71183,0.56261,0.57713,0.86416,0.86416,0.86416
16,3,0.86353,0.74009,0.5249,0.51393,0.86353,0.86353,0.86353
16,4,0.86465,0.73073,0.54132,0.54361,0.86465,0.86465,0.86465
16,5,0.86402,0.70963,0.56727,0.58371,0.86402,0.86402,0.86402
16,6,0.86467,0.73838,0.53641,0.535,0.86467,0.86467,0.86467
16,7,0.86414,0.70962,0.57131,0.58927,0.86414,0.86414,0.86414
16,8,0.86325,0.70424,0.56896,0.58591,0.86325,0.86325,0.86325
16,9,0.86481,0.73234,0.54183,0.54444,0.86481,0.86481,0.86481
17,0,0.86286,0.70137,0.588,0.61003,0.86286,0.86286,0.86286
17,1,0.86451,0.71787,0.55505,0.5659,0.86451,0.86451,0.86451
17,2,0.86414,0.71092,0.56539,0.58109,0.86414,0.86414,0.86414
17,3,0.86361,0.74238,0.52483,0.51375,0.86361,0.86361,0.86361
17,4,0.86469,0.73676,0.53755,0.53702,0.86469,0.86469,0.86469
17,5,0.86371,0.70643,0.57456,0.5935,0.86371,0.86371,0.86371
17,6,0.86467,0.73796,0.53665,0.53542,0.86467,0.86467,0.86467
17,7,0.86463,0.71588,0.5617,0.57586,0.86463,0.86463,0.86463
17,8,0.86446,0.71438,0.56189,0.57612,0.86446,0.86446,0.86446
17,9,0.86487,0.73059,0.54394,0.54801,0.86487,0.86487,0.86487
18,0,0.86323,0.70324,0.58276,0.60382,0.86323,0.86323,0.86323
18,1,0.8644,0.71683,0.55492,0.56571,0.8644,0.8644,0.8644
18,2,0.86505,0.72058,0.5591,0.57204,0.86505,0.86505,0.86505
18,3,0.86306,0.75021,0.51822,0.50081,0.86306,0.86306,0.86306
18,4,0.86442,0.73286,0.53715,0.53639,0.86442,0.86442,0.86442
18,5,0.86384,0.70678,0.57891,0.59917,0.86384,0.86384,0.86384
18,6,0.86481,0.73011,0.54366,0.54756,0.86481,0.86481,0.86481
18,7,0.86355,0.70535,0.57595,0.59528,0.86355,0.86355,0.86355
18,8,0.86446,0.71475,0.56089,0.57465,0.86446,0.86446,0.86446
18,9,0.86487,0.74516,0.53481,0.53204,0.86487,0.86487,0.86487
19,0,0.86278,0.70097,0.58695,0.60875,0.86278,0.86278,0.86278
19,1,0.86469,0.7206,0.55326,0.56313,0.86469,0.86469,0.86469
19,2,0.86447,0.71464,0.56161,0.57571,0.86447,0.86447,0.86447
19,3,0.86345,0.74589,0.52242,0.50909,0.86345,0.86345,0.86345
19,4,0.86479,0.7382,0.53767,0.5372,0.86479,0.86479,0.86479
19,5,0.86396,0.70838,0.57186,0.58998,0.86396,0.86396,0.86396
19,6,0.86495,0.73438,0.54179,0.54435,0.86495,0.86495,0.86495
19,7,0.86434,0.71199,0.56675,0.58303,0.86434,0.86434,0.86434
19,8,0.86282,0.70136,0.57161,0.5894,0.86282,0.86282,0.86282
19,9,0.86475,0.74124,0.53563,0.53357,0.86475,0.86475,0.86475
20,0,0.86213,0.69832,0.59333,0.61594,0.86213,0.86213,0.86213
20,1,0.86404,0.70871,0.57292,0.5914,0.86404,0.86404,0.86404
20,2,0.86446,0.71245,0.56818,0.58504,0.86446,0.86446,0.86446
20,3,0.86315,0.74939,0.51917,0.50269,0.86315,0.86315,0.86315
20,4,0.86487,0.73813,0.53848,0.53862,0.86487,0.86487,0.86487
20,5,0.86369,0.70616,0.57591,0.59527,0.86369,0.86369,0.86369
20,6,0.86483,0.73772,0.53834,0.53838,0.86483,0.86483,0.86483
20,7,0.8638,0.70719,0.5732,0.59172,0.8638,0.8638,0.8638
20,8,0.86302,0.7025,0.57226,0.59031,0.86302,0.86302,0.86302
20,9,0.86479,0.73527,0.5395,0.54043,0.86479,0.86479,0.86479
21,0,0.86311,0.70262,0.58352,0.60472,0.86311,0.86311,0.86311
21,1,0.8644,0.71526,0.55836,0.57091,0.8644,0.8644,0.8644
21,2,0.86469,0.71808,0.55782,0.57012,0.86469,0.86469,0.86469
21,3,0.86447,0.74133,0.53304,0.52894,0.86447,0.86447,0.86447
21,4,0.86477,0.73634,0.5386,0.53886,0.86477,0.86477,0.86477
21,5,0.8644,0.71409,0.56139,0.57537,0.8644,0.8644,0.8644
21,6,0.86489,0.74337,0.53583,0.53388,0.86489,0.86489,0.86489
21,7,0.86396,0.70824,0.57275,0.59117,0.86396,0.86396,0.86396
21,8,0.86292,0.70201,0.5706,0.58807,0.86292,0.86292,0.86292
21,9,0.86479,0.72895,0.54448,0.54894,0.86479,0.86479,0.86479
22,0,0.8616,0.6967,0.59983,0.62295,0.8616,0.8616,0.8616
22,1,0.86455,0.71523,0.56171,0.57587,0.86455,0.86455,0.86455
22,2,0.86447,0.71475,0.56131,0.57527,0.86447,0.86447,0.86447
22,3,0.86349,0.75103,0.52144,0.50709,0.86349,0.86349,0.86349
22,4,0.86471,0.7294,0.54313,0.54668,0.86471,0.86471,0.86471
22,5,0.8639,0.70771,0.57385,0.59261,0.8639,0.8639,0.8639
22,6,0.86497,0.73362,0.54257,0.54568,0.86497,0.86497,0.86497
22,7,0.86447,0.71256,0.56831,0.58523,0.86447,0.86447,0.86447
22,8,0.86319,0.70375,0.57005,0.58738,0.86319,0.86319,0.86319
22,9,0.86473,0.73631,0.53822,0.5382,0.86473,0.86473,0.86473
23,0,0.8628,0.70106,0.58678,0.60856,0.8628,0.8628,0.8628
23,1,0.86467,0.71844,0.55674,0.56849,0.86467,0.86467,0.86467
