round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
1,0,0.85015,0.72894,0.53281,0.52534,0.85015,0.85015,0.85015
1,1,0.84763,0.62409,0.5012,0.462,0.84763,0.84763,0.84763
1,2,0.85728,0.76219,0.50474,0.4717,0.85728,0.85728,0.85728
1,3,0.89106,0.44553,0.5,0.4712,0.89106,0.89106,0.89106
1,4,0.87661,0.4383,0.5,0.46712,0.87661,0.87661,0.87661
1,5,0.84381,0.69732,0.51216,0.48472,0.84381,0.84381,0.84381
1,6,0.875,0.4375,0.5,0.46667,0.875,0.875,0.875
1,7,0.85453,0.74062,0.51409,0.49052,0.85453,0.85453,0.85453
1,8,0.8382,0.74386,0.52219,0.50181,0.8382,0.8382,0.8382
1,9,0.87631,0.68839,0.50222,0.47213,0.87631,0.87631,0.87631
2,0,0.84708,0.68621,0.56224,0.57395,0.84708,0.84708,0.84708
2,1,0.85262,0.73877,0.53575,0.53081,0.85262,0.85262,0.85262
2,2,0.86174,0.73711,0.54609,0.55063,0.86174,0.86174,0.86174
2,3,0.8915,0.74607,0.50556,0.48314,0.8915,0.8915,0.8915
2,4,0.87852,0.78187,0.51348,0.4952,0.87852,0.87852,0.87852
2,5,0.84805,0.71619,0.55316,0.55954,0.84805,0.84805,0.84805
2,6,0.87651,0.72408,0.52247,0.51317,0.87651,0.87651,0.87651
2,7,0.85546,0.70616,0.5465,0.55092,0.85546,0.85546,0.85546
2,8,0.84519,0.74307,0.5687,0.58155,0.84519,0.84519,0.84519
2,9,0.87631,0.68994,0.51629,0.50213,0.87631,0.87631,0.87631
3,0,0.84987,0.70086,0.57803,0.59578,0.84987,0.84987,0.84987
3,1,0.85262,0.73361,0.53844,0.53569,0.85262,0.85262,0.85262
3,2,0.86099,0.72135,0.55355,0.56279,0.86099,0.86099,0.86099
3,3,0.89128,0.7129,0.5072,0.48686,0.89128,0.89128,0.89128
3,4,0.87907,0.74594,0.52522,0.5184,0.87907,0.87907,0.87907
3,5,0.84858,0.71685,0.55898,0.56857,0.84858,0.84858,0.84858
3,6,0.87828,0.757,0.52866,0.52421,0.87828,0.87828,0.87828
3,7,0.85754,0.72123,0.55488,0.5641,0.85754,0.85754,0.85754
3,8,0.84494,0.73509,0.5746,0.59006,0.84494,0.84494,0.84494
3,9,0.87695,0.7012,0.52998,0.5278,0.87695,0.87695,0.87695
4,0,0.85127,0.70688,0.58629,0.60657,0.85127,0.85127,0.85127
4,1,0.85262,0.72224,0.54719,0.55079,0.85262,0.85262,0.85262
4,2,0.86248,0.72543,0.56806,0.58446,0.86248,0.86248,0.86248
4,3,0.89194,0.74661,0.51111,0.49462,0.89194,0.89194,0.89194
4,4,0.8788,0.73661,0.52602,0.52002,0.8788,0.8788,0.8788
4,5,0.84964,0.72223,0.56373,0.57572,0.84964,0.84964,0.84964
4,6,0.87903,0.77768,0.52909,0.52474,0.87903,0.87903,0.87903
4,7,0.85823,0.72098,0.56504,0.57938,0.85823,0.85823,0.85823
4,8,0.84395,0.72894,0.57339,0.58828,0.84395,0.84395,0.84395
4,9,0.87737,0.70892,0.52874,0.52543,0.87737,0.87737,0.87737
5,0,0.85239,0.7111,0.59365,0.61579,0.85239,0.85239,0.85239
5,1,0.85362,0.72979,0.55047,0.55604,0.85362,0.85362,0.85362
5,2,0.86297,0.75067,0.54825,0.55405,0.86297,0.86297,0.86297
5,3,0.89084,0.68655,0.51049,0.49409,0.89084,0.89084,0.89084
5,4,0.87852,0.72154,0.53253,0.53206,0.87852,0.87852,0.87852
5,5,0.84805,0.71524,0.55454,0.56172,0.84805,0.84805,0.84805
5,6,0.87903,0.76518,0.53255,0.53114,0.87903,0.87903,0.87903
5,7,0.86032,0.73044,0.57602,0.59506,0.86032,0.86032,0.86032
5,8,0.84494,0.73618,0.57339,0.58835,0.84494,0.84494,0.84494
5,9,0.87716,0.70236,0.53973,0.54459,0.87716,0.87716,0.87716
6,0,0.85323,0.71562,0.59117,0.6131,0.85323,0.85323,0.85323
6,1,0.85461,0.74246,0.54971,0.55465,0.85461,0.85461,0.85461
6,2,0.86248,0.74323,0.54868,0.55483,0.86248,0.86248,0.86248
6,3,0.89128,0.7084,0.50986,0.49246,0.89128,0.89128,0.89128
6,4,0.8788,0.7275,0.53173,0.53056,0.8788,0.8788,0.8788
6,5,0.84779,0.71588,0.55026,0.55489,0.84779,0.84779,0.84779
6,6,0.88004,0.77777,0.53658,0.53816,0.88004,0.88004,0.88004
6,7,0.86009,0.72886,0.57588,0.59483,0.86009,0.86009,0.86009
6,8,0.84569,0.73694,0.57867,0.59583,0.84569,0.84569,0.84569
6,9,0.87801,0.72001,0.52985,0.52723,0.87801,0.87801,0.87801
7,0,0.85099,0.70665,0.57869,0.59687,0.85099,0.85099,0.85099
7,1,0.85561,0.74539,0.55568,0.56425,0.85561,0.85561,0.85561
