round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
17,1,0.76712,0.39437,0.48276,0.43411,0.76712,0.76712,0.76712
17,2,0.86301,0.93056,0.54545,0.54602,0.86301,0.86301,0.86301
17,3,0.91781,0.95775,0.625,0.67794,0.91781,0.91781,0.91781
17,4,0.82192,0.41096,0.5,0.45113,0.82192,0.82192,0.82192
18,0,0.83562,0.42361,0.49194,0.45522,0.83562,0.83562,0.83562
18,1,0.72603,0.58046,0.58046,0.58046,0.72603,0.72603,0.72603
18,2,0.86301,0.93056,0.54545,0.54602,0.86301,0.86301,0.86301
18,3,0.91781,0.95775,0.625,0.67794,0.91781,0.91781,0.91781
18,4,0.82192,0.41096,0.5,0.45113,0.82192,0.82192,0.82192
19,0,0.80822,0.42143,0.47581,0.44697,0.80822,0.80822,0.80822
19,1,0.76712,0.39437,0.48276,0.43411,0.76712,0.76712,0.76712
19,2,0.86301,0.93056,0.54545,0.54602,0.86301,0.86301,0.86301
19,3,0.91781,0.83877,0.67981,0.72761,0.91781,0.91781,0.91781
19,4,0.82192,0.41096,0.5,0.45113,0.82192,0.82192,0.82192
20,0,0.82192,0.42254,0.48387,0.45113,0.82192,0.82192,0.82192
20,1,0.73973,0.525,0.51494,0.50972,0.73973,0.73973,0.73973
20,2,0.83562,0.63382,0.56672,0.57885,0.83562,0.83562,0.83562
20,3,0.93151,0.96429,0.6875,0.75421,0.93151,0.93151,0.93151
20,4,0.83562,0.91667,0.53846,0.52597,0.83562,0.83562,0.83562
21,0,0.67123,0.47847,0.46994,0.46973,0.67123,0.67123,0.67123
21,1,0.76712,0.39437,0.48276,0.43411,0.76712,0.76712,0.76712
21,2,0.79452,0.64364,0.69208,0.6592,0.79452,0.79452,0.79452
21,3,0.89041,0.71269,0.66442,0.68398,0.89041,0.89041,0.89041
21,4,0.83562,0.91667,0.53846,0.52597,0.83562,0.83562,0.83562
22,0,0.69863,0.48908,0.48607,0.48526,0.69863,0.69863,0.69863
22,1,0.79452,0.39726,0.5,0.44275,0.79452,0.79452,0.79452
22,2,0.84932,0.42466,0.5,0.45926,0.84932,0.84932,0.84932
22,3,0.67123,0.60504,0.76058,0.5731,0.67123,0.67123,0.67123
22,4,0.82192,0.41096,0.5,0.45113,0.82192,0.82192,0.82192
23,0,0.83562,0.42361,0.49194,0.45522,0.83562,0.83562,0.83562
23,1,0.76712,0.39437,0.48276,0.43411,0.76712,0.76712,0.76712
23,2,0.84932,0.42466,0.5,0.45926,0.84932,0.84932,0.84932
23,3,0.90411,0.75541,0.72692,0.73995,0.90411,0.90411,0.90411
23,4,0.83562,0.91667,0.53846,0.52597,0.83562,0.83562,0.83562
24,0,0.83562,0.42361,0.49194,0.45522,0.83562,0.83562,0.83562
24,1,0.76712,0.39437,0.48276,0.43411,0.76712,0.76712,0.76712
24,2,0.84932,0.42466,0.5,0.45926,0.84932,0.84932,0.84932
24,3,0.89041,0.44521,0.5,0.47101,0.89041,0.89041,0.89041
24,4,0.82192,0.41096,0.5,0.45113,0.82192,0.82192,0.82192
25,0,0.83562,0.42361,0.49194,0.45522,0.83562,0.83562,0.83562
25,1,0.71233,0.54964,0.54713,0.54819,0.71233,0.71233,0.71233
25,2,0.86301,0.93056,0.54545,0.54602,0.86301,0.86301,0.86301
25,3,0.89041,0.44521,0.5,0.47101,0.89041,0.89041,0.89041
25,4,0.84932,0.92254,0.57692,0.59135,0.84932,0.84932,0.84932
26,0,0.83562,0.42361,0.49194,0.45522,0.83562,0.83562,0.83562
26,1,0.71233,0.54964,0.54713,0.54819,0.71233,0.71233,0.71233
26,2,0.86301,0.93056,0.54545,0.54602,0.86301,0.86301,0.86301
26,3,0.89041,0.44521,0.5,0.47101,0.89041,0.89041,0.89041
26,4,0.84932,0.92254,0.57692,0.59135,0.84932,0.84932,0.84932
