round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
1,0,0.77207,0.72108,0.69024,0.70134,0.77207,0.77207,0.77207
1,1,0.8438,0.71168,0.5724,0.58715,0.8438,0.8438,0.8438
1,2,0.82225,0.71036,0.62173,0.64306,0.82225,0.82225,0.82225
1,3,0.95367,0.47718,0.49962,0.48814,0.95367,0.95367,0.95367
1,4,0.91998,0.95996,0.50541,0.48984,0.91998,0.91998,0.91998
1,5,0.79406,0.71551,0.62917,0.64755,0.79406,0.79406,0.79406
1,6,0.89475,0.71199,0.54312,0.55355,0.89475,0.89475,0.89475
1,7,0.8304,0.71958,0.6068,0.62834,0.8304,0.8304,0.8304
1,8,0.79506,0.7123,0.63516,0.65369,0.79506,0.79506,0.79506
1,9,0.92012,0.72559,0.5212,0.52141,0.92012,0.92012,0.92012
2,0,0.7808,0.73757,0.68774,0.703,0.7808,0.7808,0.7808
2,1,0.8446,0.71445,0.57749,0.5942,0.8446,0.8446,0.8446
2,2,0.82169,0.70795,0.62798,0.64908,0.82169,0.82169,0.82169
2,3,0.95353,0.47717,0.49955,0.48811,0.95353,0.95353,0.95353
2,4,0.91911,0.71029,0.50986,0.49961,0.91911,0.91911,0.91911
2,5,0.79087,0.70866,0.62287,0.64013,0.79087,0.79087,0.79087
2,6,0.89589,0.72963,0.54139,0.55078,0.89589,0.89589,0.89589
2,7,0.82779,0.70907,0.6098,0.63088,0.82779,0.82779,0.82779
2,8,0.79305,0.70843,0.62995,0.64789,0.79305,0.79305,0.79305
2,9,0.91972,0.71131,0.51948,0.51835,0.91972,0.91972,0.91972
3,0,0.78337,0.74318,0.68739,0.70372,0.78337,0.78337,0.78337
3,1,0.84513,0.71561,0.58242,0.60081,0.84513,0.84513,0.84513
3,2,0.82114,0.70677,0.62434,0.64528,0.82114,0.82114,0.82114
3,3,0.95353,0.47717,0.49955,0.48811,0.95353,0.95353,0.95353
3,4,0.92129,0.80746,0.52337,0.52489,0.92129,0.92129,0.92129
3,5,0.7891,0.70343,0.62436,0.64131,0.7891,0.7891,0.7891
3,6,0.89618,0.7288,0.54984,0.56421,0.89618,0.89618,0.89618
3,7,0.82822,0.71011,0.61236,0.63381,0.82822,0.82822,0.82822
3,8,0.79363,0.70918,0.63293,0.65105,0.79363,0.79363,0.79363
3,9,0.9184,0.67966,0.52476,0.52812,0.9184,0.9184,0.9184
4,0,0.78234,0.73962,0.69043,0.70572,0.78234,0.78234,0.78234
4,1,0.8454,0.71836,0.57928,0.59672,0.8454,0.8454,0.8454
4,2,0.82169,0.70852,0.62304,0.64418,0.82169,0.82169,0.82169
4,3,0.95353,0.47717,0.49955,0.48811,0.95353,0.95353,0.95353
