round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
1,0,0.75719,0.71296,0.62761,0.6395,0.75719,0.75719,0.75719
1,1,0.83901,0.72047,0.51282,0.48408,0.83901,0.83901,0.83901
1,2,0.81755,0.70625,0.57329,0.58347,0.81755,0.81755,0.81755
1,3,0.95439,0.47719,0.5,0.48833,0.95439,0.95439,0.95439
1,4,0.91911,0.45955,0.5,0.47892,0.91911,0.91911,0.91911
1,5,0.78309,0.70454,0.57661,0.58084,0.78309,0.78309,0.78309
1,6,0.8939,0.44695,0.5,0.47199,0.8939,0.8939,0.8939
1,7,0.82453,0.7105,0.56371,0.57081,0.82453,0.82453,0.82453
1,8,0.79191,0.71496,0.60487,0.61955,0.79191,0.79191,0.79191
1,9,0.91972,0.45986,0.5,0.47909,0.91972,0.91972,0.91972
2,0,0.7731,0.72238,0.69257,0.70346,0.7731,0.7731,0.7731
2,1,0.84194,0.71111,0.54754,0.54938,0.84194,0.84194,0.84194
2,2,0.82363,0.7193,0.60613,0.62652,0.82363,0.82363,0.82363
2,3,0.95439,0.47719,0.5,0.48833,0.95439,0.95439,0.95439
2,4,0.91911,0.45955,0.5,0.47892,0.91911,0.91911,0.91911
2,5,0.7845,0.69383,0.61238,0.62741,0.7845,0.7845,0.7845
2,6,0.89475,0.73406,0.51469,0.50266,0.89475,0.89475,0.89475
2,7,0.8304,0.72607,0.59257,0.61125,0.8304,0.8304,0.8304
2,8,0.79937,0.72023,0.64622,0.66571,0.79937,0.79937,0.79937
2,9,0.91972,0.70997,0.5015,0.48235,0.91972,0.91972,0.91972
3,0,0.78131,0.73287,0.70909,0.71853,0.78131,0.78131,0.78131
3,1,0.84407,0.72082,0.55937,0.56808,0.84407,0.84407,0.84407
3,2,0.82418,0.7174,0.61799,0.63983,0.82418,0.82418,0.82418
3,3,0.95439,0.47719,0.5,0.48833,0.95439,0.95439,0.95439
3,4,0.91955,0.95976,0.5027,0.48441,0.91955,0.91955,0.91955
3,5,0.78273,0.68835,0.62232,0.6377,0.78273,0.78273,0.78273
3,6,0.89418,0.70728,0.51793,0.50935,0.89418,0.89418,0.89418
3,7,0.83257,0.72963,0.60492,0.62679,0.83257,0.83257,0.83257
3,8,0.79994,0.72049,0.6505,0.66985,0.79994,0.79994,0.79994
3,9,0.91946,0.64752,0.5021,0.48387,0.91946,0.91946,0.91946
4,0,0.78029,0.73204,0.70407,0.7147,0.78029,0.78029,0.78029
4,1,0.84353,0.71672,0.55905,0.56762,0.84353,0.84353,0.84353
4,2,0.82473,0.71735,0.62546,0.64777,0.82473,0.82473,0.82473
4,3,0.95439,0.47719,0.5,0.48833,0.95439,0.95439,0.95439
4,4,0.92042,0.96016,0.50811,0.49521,0.92042,0.92042,0.92042
4,5,0.78379,0.69126,0.6172,0.63257,0.78379,0.78379,0.78379
4,6,0.89504,0.72247,0.52907,0.5298,0.89504,0.89504,0.89504
4,7,0.83322,0.73579,0.59981,0.62085,0.83322,0.83322,0.83322
4,8,0.8008,0.72256,0.65063,0.67029,0.8008,0.8008,0.8008
4,9,0.91959,0.69096,0.50442,0.48868,0.91959,0.91959,0.91959
5,0,0.77875,0.72977,0.70299,0.71325,0.77875,0.77875,0.77875
5,1,0.84407,0.72031,0.56003,0.56909,0.84407,0.84407,0.84407
5,2,0.82445,0.71617,0.62694,0.64914,0.82445,0.82445,0.82445
5,3,0.95439,0.47719,0.5,0.48833,0.95439,0.95439,0.95439
5,4,0.92086,0.96036,0.51081,0.50053,0.92086,0.92086,0.92086
5,5,0.78238,0.68747,0.62525,0.64059,0.78238,0.78238,0.78238
5,6,0.89475,0.71779,0.52654,0.52531,0.89475,0.89475,0.89475
5,7,0.83649,0.7402,0.61742,0.64219,0.83649,0.83649,0.83649
5,8,0.79879,0.71978,0.6428,0.6623,0.79879,0.79879,0.79879
5,9,0.91972,0.71042,0.50749,0.49496,0.91972,0.91972,0.91972
6,0,0.78131,0.73337,0.70586,0.7164,0.78131,0.78131,0.78131
6,1,0.84407,0.71607,0.56662,0.57895,0.84407,0.84407,0.84407
6,2,0.82363,0.71313,0.63027,0.65208,0.82363,0.82363,0.82363
6,3,0.95439,0.47719,0.5,0.48833,0.95439,0.95439,0.95439
6,4,0.92086,0.96036,0.51081,0.50053,0.92086,0.92086,0.92086
6,5,0.78556,0.69468,0.62416,0.64027,0.78556,0.78556,0.78556
6,6,0.89475,0.71639,0.52891,0.52958,0.89475,0.89475,0.89475
6,7,0.83562,0.73651,0.61735,0.64179,0.83562,0.83562,0.83562
6,8,0.8008,0.72391,0.64628,0.66628,0.8008,0.8008,0.8008
6,9,0.91985,0.72507,0.50682,0.49348,0.91985,0.91985,0.91985
7,0,0.78183,0.73404,0.70676,0.71724,0.78183,0.78183,0.78183
7,1,0.8438,0.71783,0.56053,0.56987,0.8438,0.8438,0.8438
7,2,0.82611,0.72287,0.62193,0.64465,0.82611,0.82611,0.82611
7,3,0.95439,0.47719,0.5,0.48833,0.95439,0.95439,0.95439
7,4,0.92086,0.96036,0.51081,0.50053,0.92086,0.92086,0.92086
7,5,0.78662,0.69646,0.63014,0.64656,0.78662,0.78662,0.78662
7,6,0.89447,0.70886,0.53704,0.54364,0.89447,0.89447,0.89447
7,7,0.8354,0.7309,0.6287,0.65354,0.8354,0.8354,0.8354
7,8,0.79879,0.71822,0.64845,0.66756,0.79879,0.79879,0.79879
7,9,0.91959,0.6972,0.50667,0.49336,0.91959,0.91959,0.91959
8,0,0.78183,0.73395,0.7073,0.7176,0.78183,0.78183,0.78183
8,1,0.8446,0.72686,0.55771,0.56545,0.8446,0.8446,0.8446
8,2,0.82445,0.71565,0.62968,0.65185,0.82445,0.82445,0.82445
8,3,0.95439,0.47719,0.5,0.48833,0.95439,0.95439,0.95439
8,4,0.92086,0.96036,0.51081,0.50053,0.92086,0.92086,0.92086
8,5,0.78804,0.69888,0.63739,0.65398,0.78804,0.78804,0.78804
8,6,0.89504,0.72009,0.53262,0.53606,0.89504,0.89504,0.89504
8,7,0.83366,0.72944,0.61523,0.63878,0.83366,0.83366,0.83366
8,8,0.79851,0.71738,0.64913,0.66807,0.79851,0.79851,0.79851
8,9,0.91946,0.68252,0.50585,0.49176,0.91946,0.91946,0.91946
9,0,0.78183,0.7332,0.71268,0.7211,0.78183,0.78183,0.78183
9,1,0.84353,0.71972,0.55509,0.56142,0.84353,0.84353,0.84353
9,2,0.82501,0.71663,0.63332,0.6556,0.82501,0.82501,0.82501
9,3,0.95425,0.47719,0.49992,0.48829,0.95425,0.95425,0.95425
9,4,0.92086,0.96036,0.51081,0.50053,0.92086,0.92086,0.92086
9,5,0.78981,0.70409,0.62957,0.64686,0.78981,0.78981,0.78981
9,6,0.89447,0.70903,0.53586,0.54166,0.89447,0.89447,0.89447
9,7,0.83279,0.72768,0.61102,0.63384,0.83279,0.83279,0.83279
9,8,0.79879,0.71855,0.64715,0.66637,0.79879,0.79879,0.79879
9,9,0.91933,0.67081,0.50578,0.4917,0.91933,0.91933,0.91933
10,0,0.78131,0.73238,0.7134,0.72129,0.78131,0.78131,0.78131
10,1,0.84619,0.72513,0.5758,0.59212,0.84619,0.84619,0.84619
10,2,0.82749,0.72178,0.64418,0.6668,0.82749,0.82749,0.82749
10,3,0.95439,0.47719,0.5,0.48833,0.95439,0.95439,0.95439
10,4,0.92086,0.96036,0.51081,0.50053,0.92086,0.92086,0.92086
10,5,0.79193,0.70903,0.63148,0.64936,0.79193,0.79193,0.79193
10,6,0.89532,0.72658,0.5316,0.53422,0.89532,0.89532,0.89532
10,7,0.83409,0.73193,0.61366,0.63721,0.83409,0.83409,0.83409
10,8,0.79994,0.7206,0.65007,0.66946,0.79994,0.79994,0.79994
10,9,0.91933,0.67463,0.50653,0.49324,0.91933,0.91933,0.91933
11,0,0.78234,0.73398,0.7125,0.72124,0.78234,0.78234,0.78234
11,1,0.84566,0.72261,0.57417,0.5898,0.84566,0.84566,0.84566
11,2,0.82722,0.72375,0.63139,0.65466,0.82722,0.82722,0.82722
11,3,0.95439,0.47719,0.5,0.48833,0.95439,0.95439,0.95439
11,4,0.92086,0.96036,0.51081,0.50053,0.92086,0.92086,0.92086
11,5,0.79122,0.71032,0.62099,0.63817,0.79122,0.79122,0.79122
11,6,0.89532,0.72392,0.53515,0.54038,0.89532,0.89532,0.89532
11,7,0.83322,0.7298,0.61037,0.63325,0.83322,0.83322,0.83322
11,8,0.79908,0.71835,0.65081,0.6698,0.79908,0.79908,0.79908
11,9,0.91933,0.67463,0.50653,0.49324,0.91933,0.91933,0.91933
12,0,0.78183,0.73339,0.71106,0.72007,0.78183,0.78183,0.78183
12,1,0.84566,0.72924,0.56494,0.57649,0.84566,0.84566,0.84566
12,2,0.82804,0.72357,0.64288,0.66589,0.82804,0.82804,0.82804
12,3,0.95439,0.47719,0.5,0.48833,0.95439,0.95439,0.95439
12,4,0.92086,0.96036,0.51081,0.50053,0.92086,0.92086,0.92086
12,5,0.79193,0.70793,0.63624,0.65408,0.79193,0.79193,0.79193
12,6,0.89589,0.73468,0.53547,0.54086,0.89589,0.89589,0.89589
12,7,0.83344,0.73649,0.6004,0.62162,0.83344,0.83344,0.83344
12,8,0.80109,0.72506,0.64516,0.66533,0.80109,0.80109,0.80109
12,9,0.91933,0.66611,0.50503,0.49015,0.91933,0.91933,0.91933
13,0,0.78439,0.73754,0.71017,0.72075,0.78439,0.78439,0.78439
13,1,0.84699,0.73379,0.57166,0.58638,0.84699,0.84699,0.84699
13,2,0.82694,0.72164,0.63671,0.65966,0.82694,0.82694,0.82694
13,3,0.95439,0.47719,0.5,0.48833,0.95439,0.95439,0.95439
13,4,0.92086,0.96036,0.51081,0.50053,0.92086,0.92086,0.92086
13,5,0.79229,0.7124,0.6238,0.64143,0.79229,0.79229,0.79229
