round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
1,0,0.84212,0.6556,0.62759,0.63899,0.84212,0.84212,0.84212
1,1,0.86136,0.70859,0.51107,0.48696,0.86136,0.86136,0.86136
1,2,0.85919,0.68111,0.56814,0.58406,0.85919,0.85919,0.85919
1,3,0.86067,0.43034,0.5,0.46256,0.86067,0.86067,0.86067
1,4,0.86067,0.43034,0.5,0.46256,0.86067,0.86067,0.86067
1,5,0.85699,0.67342,0.57599,0.59362,0.85699,0.85699,0.85699
1,6,0.86067,0.43034,0.5,0.46256,0.86067,0.86067,0.86067
1,7,0.86099,0.68962,0.55786,0.56999,0.86099,0.86099,0.86099
1,8,0.85419,0.67019,0.59511,0.61463,0.85419,0.85419,0.85419
1,9,0.86067,0.43034,0.5,0.46256,0.86067,0.86067,0.86067
2,0,0.81918,0.65312,0.69346,0.66824,0.81918,0.81918,0.81918
2,1,0.86276,0.704,0.54893,0.55642,0.86276,0.86276,0.86276
2,2,0.85809,0.6833,0.59685,0.61815,0.85809,0.85809,0.85809
2,3,0.86067,0.43034,0.5,0.46256,0.86067,0.86067,0.86067
2,4,0.86067,0.68034,0.50006,0.4627,0.86067,0.86067,0.86067
2,5,0.85137,0.67225,0.62359,0.64087,0.85137,0.85137,0.85137
2,6,0.86221,0.73475,0.51417,0.49294,0.86221,0.86221,0.86221
2,7,0.85998,0.68778,0.58283,0.60285,0.85998,0.85998,0.85998
2,8,0.85068,0.67371,0.63309,0.64862,0.85068,0.85068,0.85068
2,9,0.86061,0.64468,0.5005,0.4638,0.86061,0.86061,0.86061
3,0,0.81822,0.65437,0.69912,0.67062,0.81822,0.81822,0.81822
3,1,0.86292,0.70319,0.55922,0.5721,0.86292,0.86292,0.86292
3,2,0.85671,0.68139,0.60731,0.62842,0.85671,0.85671,0.85671
3,3,0.86069,0.93034,0.50007,0.46271,0.86069,0.86069,0.86069
3,4,0.86047,0.56673,0.50024,0.46334,0.86047,0.86047,0.86047
3,5,0.84879,0.67196,0.63964,0.65277,0.84879,0.84879,0.84879
3,6,0.86341,0.74652,0.52193,0.50812,0.86341,0.86341,0.86341
3,7,0.85963,0.6883,0.59401,0.61568,0.85963,0.85963,0.85963
3,8,0.84985,0.67334,0.63741,0.65165,0.84985,0.84985,0.84985
3,9,0.86081,0.71942,0.50162,0.46623,0.86081,0.86081,0.86081
4,0,0.82084,0.65571,0.6965,0.67106,0.82084,0.82084,0.82084
4,1,0.86321,0.70547,0.55904,0.57185,0.86321,0.86321,0.86321
4,2,0.85637,0.68182,0.61292,0.63378,0.85637,0.85637,0.85637
4,3,0.86067,0.68035,0.50012,0.46284,0.86067,0.86067,0.86067
4,4,0.86079,0.70833,0.50185,0.46678,0.86079,0.86079,0.86079
4,5,0.85036,0.67325,0.63374,0.64896,0.85036,0.85036,0.85036
4,6,0.86347,0.72993,0.52866,0.52118,0.86347,0.86347,0.86347
4,7,0.86091,0.69283,0.59019,0.61186,0.86091,0.86091,0.86091
4,8,0.85017,0.67435,0.63866,0.65286,0.85017,0.85017,0.85017
4,9,0.8614,0.78249,0.50422,0.47166,0.8614,0.8614,0.8614
5,0,0.82129,0.65661,0.69789,0.67213,0.82129,0.82129,0.82129
5,1,0.86319,0.70509,0.56021,0.57356,0.86319,0.86319,0.86319
5,2,0.85665,0.68343,0.61634,0.63721,0.85665,0.85665,0.85665
5,3,0.86059,0.55534,0.50007,0.46282,0.86059,0.86059,0.86059
5,4,0.86079,0.70643,0.50197,0.46706,0.86079,0.86079,0.86079
5,5,0.84774,0.67193,0.64573,0.65686,0.84774,0.84774,0.84774
5,6,0.86333,0.73316,0.52567,0.51554,0.86333,0.86333,0.86333
5,7,0.85941,0.68878,0.60105,0.62325,0.85941,0.85941,0.85941
5,8,0.85164,0.67542,0.63199,0.64829,0.85164,0.85164,0.85164
5,9,0.86166,0.77298,0.50609,0.47568,0.86166,0.86166,0.86166
