round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
9,1,0.93125,0.9317,0.92996,0.93034,0.93125,0.93125,0.93125
9,2,0.93875,0.9384,0.93813,0.93807,0.93875,0.93875,0.93875
9,3,0.93437,0.9342,0.93404,0.93388,0.93437,0.93437,0.93437
9,4,0.93813,0.93796,0.9369,0.93713,0.93813,0.93813,0.93813
9,5,0.93875,0.93855,0.9384,0.9384,0.93875,0.93875,0.93875
9,6,0.93958,0.93934,0.93885,0.93894,0.93958,0.93958,0.93958
9,7,0.93708,0.93663,0.93636,0.93644,0.93708,0.93708,0.93708
9,8,0.93833,0.93759,0.93737,0.93733,0.93833,0.93833,0.93833
9,9,0.93729,0.93697,0.93679,0.93666,0.93729,0.93729,0.93729
10,0,0.93417,0.93363,0.93335,0.93327,0.93417,0.93417,0.93417
10,1,0.93313,0.93367,0.93188,0.93229,0.93313,0.93313,0.93313
10,2,0.94208,0.94176,0.94156,0.9415,0.94208,0.94208,0.94208
10,3,0.93563,0.93548,0.9353,0.93515,0.93563,0.93563,0.93563
10,4,0.93958,0.93934,0.93842,0.93862,0.93958,0.93958,0.93958
10,5,0.93958,0.93937,0.93927,0.93922,0.93958,0.93958,0.93958
10,6,0.94292,0.94273,0.94231,0.94236,0.94292,0.94292,0.94292
10,7,0.93958,0.93917,0.93889,0.93898,0.93958,0.93958,0.93958
10,8,0.93833,0.93761,0.93733,0.93731,0.93833,0.93833,0.93833
10,9,0.93917,0.93889,0.93859,0.93855,0.93917,0.93917,0.93917
11,0,0.93687,0.93621,0.93608,0.93595,0.93687,0.93687,0.93687
11,1,0.93563,0.93605,0.93451,0.93484,0.93563,0.93563,0.93563
11,2,0.94167,0.94131,0.94113,0.94101,0.94167,0.94167,0.94167
11,3,0.93833,0.93818,0.93806,0.9379,0.93833,0.93833,0.93833
11,4,0.94313,0.94292,0.94204,0.94223,0.94313,0.94313,0.94313
11,5,0.94187,0.94164,0.94162,0.94157,0.94187,0.94187,0.94187
11,6,0.94333,0.9431,0.94266,0.94272,0.94333,0.94333,0.94333
11,7,0.94187,0.94142,0.94119,0.94127,0.94187,0.94187,0.94187
11,8,0.93937,0.9387,0.93842,0.93841,0.93937,0.93937,0.93937
11,9,0.94,0.93969,0.93952,0.93942,0.94,0.94,0.94
12,0,0.93813,0.93757,0.93722,0.93719,0.93813,0.93813,0.93813
12,1,0.93813,0.93855,0.937,0.93736,0.93813,0.93813,0.93813
12,2,0.94313,0.94275,0.94262,0.94252,0.94313,0.94313,0.94313
12,3,0.93875,0.93859,0.93843,0.93828,0.93875,0.93875,0.93875
12,4,0.945,0.9448,0.94393,0.94414,0.945,0.945,0.945
12,5,0.94313,0.94296,0.94292,0.94286,0.94313,0.94313,0.94313
12,6,0.94479,0.94444,0.94418,0.94416,0.94479,0.94479,0.94479
12,7,0.94208,0.94166,0.94141,0.94149,0.94208,0.94208,0.94208
12,8,0.94042,0.93977,0.93955,0.93951,0.94042,0.94042,0.94042
12,9,0.94167,0.94149,0.94117,0.94116,0.94167,0.94167,0.94167
13,0,0.94021,0.93961,0.93934,0.93927,0.94021,0.94021,0.94021
13,1,0.94021,0.94072,0.93909,0.93946,0.94021,0.94021,0.94021
13,2,0.94563,0.94536,0.94516,0.94511,0.94563,0.94563,0.94563
