round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
9,1,0.7777,0.79866,0.77726,0.76313,0.7777,0.7777,0.7777
9,2,0.7778,0.79825,0.77731,0.76334,0.7778,0.7778,0.7778
9,3,0.7767,0.79813,0.77626,0.76193,0.7767,0.7767,0.7767
9,4,0.7758,0.79716,0.77522,0.7604,0.7758,0.7758,0.7758
9,5,0.7751,0.79653,0.77456,0.75976,0.7751,0.7751,0.7751
9,6,0.7752,0.79515,0.77487,0.76044,0.7752,0.7752,0.7752
9,7,0.7798,0.79929,0.77936,0.76627,0.7798,0.7798,0.7798
9,8,0.7787,0.79946,0.77827,0.76448,0.7787,0.7787,0.7787
9,9,0.7792,0.80033,0.77876,0.76491,0.7792,0.7792,0.7792
10,0,0.7741,0.84084,0.77446,0.74762,0.7741,0.7741,0.7741
10,1,0.7714,0.83976,0.7718,0.74434,0.7714,0.7714,0.7714
10,2,0.7711,0.83939,0.77151,0.74391,0.7711,0.7711,0.7711
10,3,0.7705,0.83896,0.77091,0.74307,0.7705,0.7705,0.7705
10,4,0.7698,0.83849,0.77023,0.74214,0.7698,0.7698,0.7698
10,5,0.7702,0.83797,0.77063,0.74264,0.7702,0.7702,0.7702
10,6,0.7779,0.84262,0.7782,0.75245,0.7779,0.7779,0.7779
10,7,0.7657,0.83768,0.76621,0.73702,0.7657,0.7657,0.7657
10,8,0.7647,0.83627,0.76523,0.7356,0.7647,0.7647,0.7647
10,9,0.7743,0.84135,0.77464,0.74791,0.7743,0.7743,0.7743
11,0,0.8354,0.85033,0.83555,0.82759,0.8354,0.8354,0.8354
11,1,0.8353,0.84967,0.83547,0.82768,0.8353,0.8353,0.8353
11,2,0.8354,0.84985,0.83545,0.82726,0.8354,0.8354,0.8354
11,3,0.8362,0.85033,0.83636,0.82871,0.8362,0.8362,0.8362
11,4,0.8353,0.8498,0.83546,0.82756,0.8353,0.8353,0.8353
11,5,0.8358,0.84978,0.83594,0.82811,0.8358,0.8358,0.8358
11,6,0.835,0.84992,0.83512,0.82688,0.835,0.835,0.835
11,7,0.8358,0.85015,0.83588,0.82782,0.8358,0.8358,0.8358
11,8,0.8358,0.85045,0.83598,0.82834,0.8358,0.8358,0.8358
11,9,0.8351,0.84953,0.83517,0.82677,0.8351,0.8351,0.8351
12,0,0.8203,0.85592,0.81991,0.80363,0.8203,0.8203,0.8203
12,1,0.815,0.85562,0.81459,0.7963,0.815,0.815,0.815
12,2,0.8153,0.85549,0.81492,0.79652,0.8153,0.8153,0.8153
12,3,0.8142,0.85602,0.81383,0.79615,0.8142,0.8142,0.8142
12,4,0.819,0.85589,0.81861,0.80188,0.819,0.819,0.819
12,5,0.8152,0.85498,0.81488,0.79634,0.8152,0.8152,0.8152
12,6,0.8183,0.85606,0.81794,0.80125,0.8183,0.8183,0.8183
12,7,0.8247,0.85674,0.82427,0.81018,0.8247,0.8247,0.8247
12,8,0.8179,0.85585,0.81753,0.8006,0.8179,0.8179,0.8179
12,9,0.8146,0.85596,0.81422,0.79597,0.8146,0.8146,0.8146
13,0,0.8637,0.87035,0.86332,0.86171,0.8637,0.8637,0.8637
13,1,0.8604,0.8699,0.85997,0.85781,0.8604,0.8604,0.8604
13,2,0.8577,0.86903,0.85728,0.85453,0.8577,0.8577,0.8577
13,3,0.8618,0.87076,0.86135,0.85924,0.8618,0.8618,0.8618
13,4,0.8595,0.8697,0.85909,0.8566,0.8595,0.8595,0.8595
13,5,0.8661,0.87111,0.86574,0.86451,0.8661,0.8661,0.8661
13,6,0.8625,0.87096,0.86209,0.86019,0.8625,0.8625,0.8625
13,7,0.8576,0.86906,0.85718,0.85438,0.8576,0.8576,0.8576
13,8,0.8548,0.86803,0.85435,0.85099,0.8548,0.8548,0.8548
