round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
1,0,0.97959,0.4898,0.5,0.49485,0.97959,0.97959,0.97959
1,1,0.95495,0.47748,0.5,0.48848,0.95495,0.95495,0.95495
1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,0,0.97959,0.4898,0.5,0.49485,0.97959,0.97959,0.97959
2,1,0.95495,0.47748,0.5,0.48848,0.95495,0.95495,0.95495
2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,0,0.97959,0.4898,0.5,0.49485,0.97959,0.97959,0.97959
3,1,0.95495,0.47748,0.5,0.48848,0.95495,0.95495,0.95495
3,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,0,0.97959,0.4898,0.5,0.49485,0.97959,0.97959,0.97959
4,1,0.95495,0.47748,0.5,0.48848,0.95495,0.95495,0.95495
4,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,0,0.97959,0.4898,0.5,0.49485,0.97959,0.97959,0.97959
5,1,0.95495,0.47748,0.5,0.48848,0.95495,0.95495,0.95495
5,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,0,0.97959,0.4898,0.5,0.49485,0.97959,0.97959,0.97959
6,1,0.95495,0.47748,0.5,0.48848,0.95495,0.95495,0.95495
6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,0,0.97959,0.4898,0.5,0.49485,0.97959,0.97959,0.97959
7,1,0.95495,0.47748,0.5,0.48848,0.95495,0.95495,0.95495
7,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,0,0.97959,0.4898,0.5,0.49485,0.97959,0.97959,0.97959
8,1,0.95495,0.47748,0.5,0.48848,0.95495,0.95495,0.95495
8,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,0,0.97959,0.4898,0.5,0.49485,0.97959,0.97959,0.97959
9,1,0.95495,0.47748,0.5,0.48848,0.95495,0.95495,0.95495
9,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,0,0.97959,0.4898,0.5,0.49485,0.97959,0.97959,0.97959
10,1,0.95495,0.47748,0.5,0.48848,0.95495,0.95495,0.95495
10,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11,0,0.97959,0.4898,0.5,0.49485,0.97959,0.97959,0.97959
11,1,0.95495,0.47748,0.5,0.48848,0.95495,0.95495,0.95495
11,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12,0,0.97959,0.4898,0.5,0.49485,0.97959,0.97959,0.97959
12,1,0.95495,0.47748,0.5,0.48848,0.95495,0.95495,0.95495
12,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13,0,0.97959,0.4898,0.5,0.49485,0.97959,0.97959,0.97959
13,1,0.95495,0.47748,0.5,0.48848,0.95495,0.95495,0.95495
13,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14,0,0.97959,0.4898,0.5,0.49485,0.97959,0.97959,0.97959
14,1,0.95495,0.47748,0.5,0.48848,0.95495,0.95495,0.95495
14,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15,0,0.97959,0.4898,0.5,0.49485,0.97959,0.97959,0.97959
15,1,0.95495,0.47748,0.5,0.48848,0.95495,0.95495,0.95495
15,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,0,0.97959,0.4898,0.5,0.49485,0.97959,0.97959,0.97959
