round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
28,0,0.83991,0.67299,0.52218,0.50546,0.83991,0.83991,0.83991
28,1,0.78509,0.61572,0.62813,0.62108,0.78509,0.78509,0.78509
28,2,0.83991,0.41996,0.5,0.4565,0.83991,0.83991,0.83991
29,0,0.78728,0.62869,0.65161,0.6377,0.78728,0.78728,0.78728
29,1,0.17544,0.58129,0.50914,0.1578,0.17544,0.17544,0.17544
29,2,0.83991,0.41996,0.5,0.4565,0.83991,0.83991,0.83991
30,0,0.16447,0.5804,0.50261,0.14371,0.16447,0.16447,0.16447
30,1,0.16009,0.08004,0.5,0.138,0.16009,0.16009,0.16009
30,2,0.83991,0.41996,0.5,0.4565,0.83991,0.83991,0.83991
31,0,0.83991,0.67455,0.53326,0.52645,0.83991,0.83991,0.83991
31,1,0.42544,0.56857,0.60807,0.41314,0.42544,0.42544,0.42544
31,2,0.83991,0.41996,0.5,0.4565,0.83991,0.83991,0.83991
32,0,0.80263,0.6405,0.64967,0.64474,0.80263,0.80263,0.80263
32,1,0.67325,0.59003,0.6558,0.57984,0.67325,0.67325,0.67325
32,2,0.83991,0.41996,0.5,0.4565,0.83991,0.83991,0.83991
33,0,0.80263,0.6304,0.62749,0.62891,0.80263,0.80263,0.80263
33,1,0.19079,0.58258,0.51828,0.17701,0.19079,0.19079,0.19079
33,2,0.83991,0.41996,0.5,0.4565,0.83991,0.83991,0.83991
34,0,0.73246,0.60726,0.66333,0.61482,0.73246,0.73246,0.73246
34,1,0.16009,0.08004,0.5,0.138,0.16009,0.16009,0.16009
34,2,0.83991,0.41996,0.5,0.4565,0.83991,0.83991,0.83991
35,0,0.63377,0.59909,0.6822,0.56706,0.63377,0.63377,0.63377
35,1,0.29386,0.56759,0.563,0.29374,0.29386,0.29386,0.29386
35,2,0.83772,0.41978,0.49869,0.45585,0.83772,0.83772,0.83772
36,0,0.83991,0.41996,0.5,0.4565,0.83991,0.83991,0.83991
36,1,0.8443,0.72489,0.53587,0.52947,0.8443,0.8443,0.8443
36,2,0.42982,0.57375,0.61622,0.41762,0.42982,0.42982,0.42982
37,0,0.68421,0.59229,0.65678,0.58611,0.68421,0.68421,0.68421
37,1,0.21053,0.54571,0.51894,0.20241,0.21053,0.21053,0.21053
37,2,0.83991,0.41996,0.5,0.4565,0.83991,0.83991,0.83991
38,0,0.4386,0.57186,0.6159,0.42424,0.4386,0.4386,0.4386
38,1,0.38377,0.56689,0.59435,0.37824,0.38377,0.38377,0.38377
38,2,0.83991,0.67534,0.53881,0.53622,0.83991,0.83991,0.83991
39,0,0.83991,0.41996,0.5,0.4565,0.83991,0.83991,0.83991
39,1,0.27632,0.56274,0.55256,0.27563,0.27632,0.27632,0.27632
39,2,0.20395,0.56022,0.52057,0.19386,0.20395,0.20395,0.20395
40,0,0.82675,0.6284,0.55869,0.56768,0.82675,0.82675,0.82675
40,1,0.27851,0.57195,0.55941,0.27773,0.27851,0.27851,0.27851
40,2,0.83991,0.41996,0.5,0.4565,0.83991,0.83991,0.83991
41,0,0.83991,0.67455,0.53326,0.52645,0.83991,0.83991,0.83991
41,1,0.76316,0.623,0.67052,0.6353,0.76316,0.76316,0.76316
41,2,0.83991,0.41996,0.5,0.4565,0.83991,0.83991,0.83991
42,0,0.83333,0.64072,0.54598,0.54929,0.83333,0.83333,0.83333
42,1,0.16667,0.58057,0.50392,0.14656,0.16667,0.16667,0.16667
42,2,0.83991,0.41996,0.5,0.4565,0.83991,0.83991,0.83991
43,0,0.83991,0.41996,0.5,0.4565,0.83991,0.83991,0.83991
43,1,0.70614,0.58946,0.64212,0.59093,0.70614,0.70614,0.70614
43,2,0.83991,0.41996,0.5,0.4565,0.83991,0.83991,0.83991
44,0,0.30702,0.55724,0.55975,0.30696,0.30702,0.30702,0.30702
44,1,0.8443,0.70586,0.55805,0.56665,0.8443,0.8443,0.8443
44,2,0.83991,0.41996,0.5,0.4565,0.83991,0.83991,0.83991
45,0,0.83991,0.41996,0.5,0.4565,0.83991,0.83991,0.83991
45,1,0.83991,0.67455,0.53326,0.52645,0.83991,0.83991,0.83991
45,2,0.83991,0.41996,0.5,0.4565,0.83991,0.83991,0.83991
46,0,0.79605,0.59975,0.58477,0.59068,0.79605,0.79605,0.79605
46,1,0.83114,0.62546,0.53913,0.53901,0.83114,0.83114,0.83114
46,2,0.84211,0.75497,0.51239,0.48325,0.84211,0.84211,0.84211
47,0,0.83991,0.41996,0.5,0.4565,0.83991,0.83991,0.83991
47,1,0.19737,0.55606,0.51665,0.18595,0.19737,0.19737,0.19737
47,2,0.8443,0.79757,0.51924,0.49645,0.8443,0.8443,0.8443
48,0,0.82895,0.62691,0.54891,0.55413,0.82895,0.82895,0.82895
48,1,0.60746,0.57824,0.64435,0.53966,0.60746,0.60746,0.60746
48,2,0.55921,0.59606,0.67662,0.51956,0.55921,0.55921,0.55921
49,0,0.83991,0.67455,0.53326,0.52645,0.83991,0.83991,0.83991
49,1,0.51096,0.57616,0.63681,0.47897,0.51096,0.51096,0.51096
49,2,0.57895,0.60175,0.68837,0.53513,0.57895,0.57895,0.57895
50,0,0.16886,0.58075,0.50522,0.14938,0.16886,0.16886,0.16886
50,1,0.3114,0.56506,0.5679,0.31135,0.3114,0.3114,0.3114
50,2,0.83991,0.41996,0.5,0.4565,0.83991,0.83991,0.83991
