round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
9,5,0.84951,0.42476,0.5,0.45932,0.84951,0.84951,0.84951
9,6,0.91706,0.45853,0.5,0.47837,0.91706,0.91706,0.91706
9,7,0.70073,0.85007,0.50322,0.4182,0.70073,0.70073,0.70073
9,8,0.48428,0.24214,0.5,0.32627,0.48428,0.48428,0.48428
9,9,0.86788,0.43394,0.5,0.46463,0.86788,0.86788,0.86788
10,0,0.89973,0.44986,0.5,0.47361,0.89973,0.89973,0.89973
10,1,0.24324,0.12162,0.5,0.19565,0.24324,0.24324,0.24324
10,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,3,0.71765,0.60434,0.71555,0.5999,0.71765,0.71765,0.71765
10,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,5,0.84951,0.42476,0.5,0.45932,0.84951,0.84951,0.84951
10,6,0.91706,0.45853,0.5,0.47837,0.91706,0.91706,0.91706
10,7,0.70024,0.75,0.50287,0.41803,0.70024,0.70024,0.70024
10,8,0.48428,0.24214,0.5,0.32627,0.48428,0.48428,0.48428
10,9,0.86788,0.43394,0.5,0.46463,0.86788,0.86788,0.86788
11,0,0.89973,0.44986,0.5,0.47361,0.89973,0.89973,0.89973
11,1,0.24324,0.12162,0.5,0.19565,0.24324,0.24324,0.24324
11,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11,3,0.72026,0.60907,0.72619,0.60519,0.72026,0.72026,0.72026
11,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11,5,0.84951,0.42476,0.5,0.45932,0.84951,0.84951,0.84951
11,6,0.91706,0.45853,0.5,0.47837,0.91706,0.91706,0.91706
11,7,0.70024,0.75,0.50287,0.41803,0.70024,0.70024,0.70024
11,8,0.48428,0.24214,0.5,0.32627,0.48428,0.48428,0.48428
11,9,0.86788,0.43394,0.5,0.46463,0.86788,0.86788,0.86788
12,0,0.89973,0.44986,0.5,0.47361,0.89973,0.89973,0.89973
12,1,0.24324,0.12162,0.5,0.19565,0.24324,0.24324,0.24324
12,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12,3,0.72941,0.60957,0.72225,0.60943,0.72941,0.72941,0.72941
12,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12,5,0.84951,0.42476,0.5,0.45932,0.84951,0.84951,0.84951
12,6,0.91706,0.45853,0.5,0.47837,0.91706,0.91706,0.91706
12,7,0.70896,0.81319,0.5178,0.44927,0.70896,0.70896,0.70896
12,8,0.48428,0.24214,0.5,0.32627,0.48428,0.48428,0.48428
12,9,0.86788,0.43394,0.5,0.46463,0.86788,0.86788,0.86788
13,0,0.89973,0.44986,0.5,0.47361,0.89973,0.89973,0.89973
13,1,0.24324,0.12162,0.5,0.19565,0.24324,0.24324,0.24324
13,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13,3,0.73856,0.61209,0.7229,0.61532,0.73856,0.73856,0.73856
13,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13,5,0.84951,0.42476,0.5,0.45932,0.84951,0.84951,0.84951
13,6,0.91706,0.45853,0.5,0.47837,0.91706,0.91706,0.91706
13,7,0.71186,0.79729,0.52353,0.46152,0.71186,0.71186,0.71186
13,8,0.48428,0.24214,0.5,0.32627,0.48428,0.48428,0.48428
13,9,0.86788,0.43394,0.5,0.46463,0.86788,0.86788,0.86788
