round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
1,0,0.82163,0.65316,0.68759,0.66668,0.82163,0.82163,0.82163
1,1,0.86057,0.68917,0.57398,0.592,0.86057,0.86057,0.86057
1,2,0.8557,0.68015,0.61372,0.63419,0.8557,0.8557,0.8557
1,3,0.86077,0.7162,0.50124,0.46539,0.86077,0.86077,0.86077
1,4,0.86146,0.74773,0.50609,0.47587,0.86146,0.86146,0.86146
1,5,0.84999,0.67205,0.63233,0.64756,0.84999,0.84999,0.84999
1,6,0.86252,0.70554,0.53771,0.53787,0.86252,0.86252,0.86252
1,7,0.85805,0.6837,0.5992,0.62066,0.85805,0.85805,0.85805
1,8,0.85101,0.67331,0.62949,0.64579,0.85101,0.85101,0.85101
1,9,0.86213,0.72414,0.51614,0.49713,0.86213,0.86213,0.86213
2,0,0.83063,0.65909,0.67877,0.66777,0.83063,0.83063,0.83063
2,1,0.86075,0.69055,0.57776,0.59685,0.86075,0.86075,0.86075
2,2,0.85352,0.6763,0.62033,0.63917,0.85352,0.85352,0.85352
2,3,0.86065,0.67331,0.501,0.46493,0.86065,0.86065,0.86065
2,4,0.86118,0.69981,0.51174,0.48853,0.86118,0.86118,0.86118
2,5,0.85072,0.6725,0.6289,0.64511,0.85072,0.85072,0.85072
2,6,0.86274,0.70598,0.5424,0.5458,0.86274,0.86274,0.86274
2,7,0.85716,0.68219,0.60496,0.62626,0.85716,0.85716,0.85716
2,8,0.85216,0.6756,0.62879,0.64587,0.85216,0.85216,0.85216
2,9,0.86207,0.72287,0.51587,0.4966,0.86207,0.86207,0.86207
3,0,0.83237,0.66009,0.67604,0.6673,0.83237,0.83237,0.83237
3,1,0.86006,0.68793,0.58169,0.6015,0.86006,0.86006,0.86006
3,2,0.85444,0.67833,0.61933,0.63878,0.85444,0.85444,0.85444
3,3,0.86073,0.69524,0.50163,0.46635,0.86073,0.86073,0.86073
3,4,0.86144,0.70489,0.51426,0.49368,0.86144,0.86144,0.86144
3,5,0.84965,0.67182,0.6338,0.64857,0.84965,0.84965,0.84965
3,6,0.86241,0.70044,0.5508,0.55938,0.86241,0.86241,0.86241
3,7,0.85645,0.6804,0.60645,0.62742,0.85645,0.85645,0.85645
3,8,0.85145,0.67474,0.63111,0.64742,0.85145,0.85145,0.85145
3,9,0.86229,0.71718,0.52109,0.5071,0.86229,0.86229,0.86229
4,0,0.83087,0.65904,0.6779,0.6674,0.83087,0.83087,0.83087
4,1,0.86045,0.68907,0.57735,0.59625,0.86045,0.86045,0.86045
4,2,0.85527,0.67969,0.61643,0.63654,0.85527,0.85527,0.85527
4,3,0.86071,0.69052,0.50156,0.4662,0.86071,0.86071,0.86071
4,4,0.8614,0.7039,0.51406,0.49329,0.8614,0.8614,0.8614
4,5,0.84971,0.67195,0.63383,0.64864,0.84971,0.84971,0.84971
4,6,0.86225,0.69882,0.55308,0.5629,0.86225,0.86225,0.86225
4,7,0.85582,0.67914,0.60869,0.62935,0.85582,0.85582,0.85582
4,8,0.85131,0.6744,0.63097,0.64722,0.85131,0.85131,0.85131
4,9,0.86197,0.72058,0.51546,0.49581,0.86197,0.86197,0.86197
5,0,0.83042,0.65899,0.67918,0.66786,0.83042,0.83042,0.83042
5,1,0.86028,0.68871,0.58045,0.60005,0.86028,0.86028,0.86028
5,2,0.8531,0.67599,0.6227,0.64108,0.8531,0.8531,0.8531
5,3,0.86065,0.6758,0.50153,0.46618,0.86065,0.86065,0.86065
5,4,0.8615,0.70502,0.51536,0.49594,0.8615,0.8615,0.8615
5,5,0.84861,0.67087,0.63728,0.65077,0.84861,0.84861,0.84861
5,6,0.86229,0.69906,0.55382,0.56401,0.86229,0.86229,0.86229
5,7,0.85574,0.67898,0.60894,0.62956,0.85574,0.85574,0.85574
5,8,0.84995,0.67235,0.63356,0.64856,0.84995,0.84995,0.84995
5,9,0.86219,0.72138,0.51784,0.50058,0.86219,0.86219,0.86219
6,0,0.83148,0.65962,0.6776,0.66765,0.83148,0.83148,0.83148
6,1,0.86026,0.68873,0.58115,0.6009,0.86026,0.86026,0.86026
6,2,0.85358,0.67653,0.62061,0.63945,0.85358,0.85358,0.85358
6,3,0.86063,0.6705,0.5014,0.4659,0.86063,0.86063,0.86063
6,4,0.86136,0.70299,0.5138,0.49277,0.86136,0.86136,0.86136
6,5,0.84977,0.67238,0.63482,0.64949,0.84977,0.84977,0.84977
6,6,0.86211,0.69814,0.54909,0.55671,0.86211,0.86211,0.86211
6,7,0.85673,0.681,0.60554,0.62664,0.85673,0.85673,0.85673
6,8,0.85178,0.67446,0.62774,0.64474,0.85178,0.85178,0.85178
6,9,0.86211,0.71963,0.51755,0.50005,0.86211,0.86211,0.86211
7,0,0.83061,0.65908,0.67882,0.66778,0.83061,0.83061,0.83061
7,1,0.8601,0.68786,0.58017,0.59965,0.8601,0.8601,0.8601
7,2,0.85389,0.67705,0.61972,0.63883,0.85389,0.85389,0.85389
7,3,0.86067,0.68054,0.50172,0.46661,0.86067,0.86067,0.86067
7,4,0.86142,0.70388,0.51448,0.49417,0.86142,0.86142,0.86142
7,5,0.84952,0.67193,0.63502,0.6495,0.84952,0.84952,0.84952
7,6,0.86225,0.69933,0.54923,0.55692,0.86225,0.86225,0.86225
7,7,0.85641,0.68058,0.60761,0.62857,0.85641,0.85641,0.85641
7,8,0.85068,0.67309,0.63107,0.64693,0.85068,0.85068,0.85068
7,9,0.86207,0.72006,0.51688,0.49869,0.86207,0.86207,0.86207
8,0,0.83028,0.6589,0.67933,0.66786,0.83028,0.83028,0.83028
8,1,0.86053,0.68954,0.57799,0.59708,0.86053,0.86053,0.86053
8,2,0.85275,0.67534,0.62333,0.64143,0.85275,0.85275,0.85275
8,3,0.86067,0.68054,0.50172,0.46661,0.86067,0.86067,0.86067
