round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
28,1,0.83991,0.41996,0.5,0.4565,0.83991,0.83991,0.83991
28,2,0.17325,0.51786,0.50229,0.1561,0.17325,0.17325,0.17325
29,0,0.83991,0.41996,0.5,0.4565,0.83991,0.83991,0.83991
29,1,0.83991,0.41996,0.5,0.4565,0.83991,0.83991,0.83991
29,2,0.30921,0.5579,0.56105,0.30913,0.30921,0.30921,0.30921
30,0,0.69298,0.59102,0.65092,0.58822,0.69298,0.69298,0.69298
30,1,0.82895,0.6508,0.58772,0.60304,0.82895,0.82895,0.82895
30,2,0.41009,0.57327,0.61002,0.40138,0.41009,0.41009,0.41009
31,0,0.83772,0.41978,0.49869,0.45585,0.83772,0.83772,0.83772
31,1,0.83991,0.41996,0.5,0.4565,0.83991,0.83991,0.83991
31,2,0.17763,0.53072,0.5049,0.16163,0.17763,0.17763,0.17763
32,0,0.20395,0.56022,0.52057,0.19386,0.20395,0.20395,0.20395
32,1,0.83991,0.41996,0.5,0.4565,0.83991,0.83991,0.83991
32,2,0.16447,0.45465,0.49707,0.14489,0.16447,0.16447,0.16447
33,0,0.82895,0.63144,0.55445,0.56197,0.82895,0.82895,0.82895
33,1,0.83772,0.41978,0.49869,0.45585,0.83772,0.83772,0.83772
33,2,0.16009,0.08004,0.5,0.138,0.16009,0.16009,0.16009
34,0,0.83991,0.41996,0.5,0.4565,0.83991,0.83991,0.83991
34,1,0.83772,0.41978,0.49869,0.45585,0.83772,0.83772,0.83772
34,2,0.27193,0.5614,0.54995,0.27103,0.27193,0.27193,0.27193
35,0,0.59649,0.58614,0.66,0.53821,0.59649,0.59649,0.59649
35,1,0.83991,0.41996,0.5,0.4565,0.83991,0.83991,0.83991
35,2,0.32895,0.55195,0.56172,0.3279,0.32895,0.32895,0.32895
36,0,0.83333,0.62404,0.52935,0.52207,0.83333,0.83333,0.83333
36,1,0.83772,0.41978,0.49869,0.45585,0.83772,0.83772,0.83772
36,2,0.19298,0.55259,0.51404,0.18062,0.19298,0.19298,0.19298
37,0,0.33772,0.55457,0.56694,0.33617,0.33772,0.33772,0.33772
37,1,0.83553,0.4196,0.49739,0.4552,0.83553,0.83553,0.83553
