round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
1,0,0.77072,0.77928,0.68624,0.70111,0.77072,0.77072,0.77072
1,1,0.60526,0.30263,0.5,0.37705,0.60526,0.60526,0.60526
1,2,0.97043,0.48521,0.5,0.4925,0.97043,0.97043,0.97043
1,3,0.97764,0.48882,0.5,0.49435,0.97764,0.97764,0.97764
1,4,0.71056,0.69258,0.63019,0.63377,0.71056,0.71056,0.71056
1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,6,0.86864,0.73284,0.53131,0.52718,0.86864,0.86864,0.86864
1,7,0.77117,0.73939,0.69695,0.70989,0.77117,0.77117,0.77117
1,8,0.65955,0.32977,0.5,0.39743,0.65955,0.65955,0.65955
1,9,0.95103,0.47552,0.5,0.48745,0.95103,0.95103,0.95103
2,0,0.79661,0.78534,0.74111,0.75492,0.79661,0.79661,0.79661
2,1,0.63816,0.68107,0.675,0.63777,0.63816,0.63816,0.63816
2,2,0.97043,0.48521,0.5,0.4925,0.97043,0.97043,0.97043
2,3,0.97764,0.48882,0.5,0.49435,0.97764,0.97764,0.97764
2,4,0.7414,0.71648,0.70142,0.70696,0.7414,0.7414,0.7414
2,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,6,0.86827,0.7187,0.53781,0.53889,0.86827,0.86827,0.86827
2,7,0.77699,0.74271,0.71622,0.72606,0.77699,0.77699,0.77699
2,8,0.74497,0.72283,0.67902,0.68928,0.74497,0.74497,0.74497
2,9,0.95103,0.47552,0.5,0.48745,0.95103,0.95103,0.95103
3,0,0.79614,0.7864,0.73868,0.75308,0.79614,0.79614,0.79614
3,1,0.70395,0.70843,0.71775,0.70177,0.70395,0.70395,0.70395
3,2,0.97043,0.48521,0.5,0.4925,0.97043,0.97043,0.97043
3,3,0.97764,0.48882,0.5,0.49435,0.97764,0.97764,0.97764
3,4,0.74377,0.71916,0.70479,0.71018,0.74377,0.74377,0.74377
3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,6,0.86923,0.73553,0.53628,0.53597,0.86923,0.86923,0.86923
3,7,0.77569,0.73911,0.72437,0.73059,0.77569,0.77569,0.77569
3,8,0.75251,0.7292,0.69455,0.70445,0.75251,0.75251,0.75251
3,9,0.95073,0.47551,0.49984,0.48737,0.95073,0.95073,0.95073
4,0,0.79896,0.7902,0.74184,0.7565,0.79896,0.79896,0.79896
4,1,0.73684,0.73684,0.74783,0.73389,0.73684,0.73684,0.73684
4,2,0.97043,0.48521,0.5,0.4925,0.97043,0.97043,0.97043
4,3,0.97764,0.48882,0.5,0.49435,0.97764,0.97764,0.97764
4,4,0.74318,0.71797,0.71012,0.71346,0.74318,0.74318,0.74318
4,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,6,0.86871,0.71997,0.54361,0.54867,0.86871,0.86871,0.86871
4,7,0.77699,0.7416,0.72076,0.729,0.77699,0.77699,0.77699
4,8,0.74874,0.72406,0.6908,0.70031,0.74874,0.74874,0.74874
4,9,0.95073,0.47551,0.49984,0.48737,0.95073,0.95073,0.95073
5,0,0.80038,0.79128,0.74429,0.75878,0.80038,0.80038,0.80038
5,1,0.74342,0.74208,0.75326,0.74017,0.74342,0.74342,0.74342
5,2,0.97043,0.48521,0.5,0.4925,0.97043,0.97043,0.97043
5,3,0.97764,0.48882,0.5,0.49435,0.97764,0.97764,0.97764
5,4,0.74199,0.71662,0.70921,0.71238,0.74199,0.74199,0.74199
5,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,6,0.86834,0.71765,0.54039,0.54332,0.86834,0.86834,0.86834
5,7,0.77731,0.74396,0.7139,0.72466,0.77731,0.77731,0.77731
5,8,0.75126,0.72776,0.69271,0.70259,0.75126,0.75126,0.75126
5,9,0.95103,0.47552,0.5,0.48745,0.95103,0.95103,0.95103
6,0,0.80085,0.79556,0.74118,0.75691,0.80085,0.80085,0.80085
6,1,0.76974,0.76395,0.775,0.76526,0.76974,0.76974,0.76974
6,2,0.97043,0.48521,0.5,0.4925,0.97043,0.97043,0.97043
6,3,0.97764,0.48882,0.5,0.49435,0.97764,0.97764,0.97764
6,4,0.74674,0.72238,0.70978,0.7147,0.74674,0.74674,0.74674
6,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,6,0.86827,0.71623,0.54105,0.54443,0.86827,0.86827,0.86827
6,7,0.77828,0.74319,0.72256,0.73075,0.77828,0.77828,0.77828
6,8,0.75251,0.72963,0.69366,0.70373,0.75251,0.75251,0.75251
6,9,0.95103,0.47552,0.5,0.48745,0.95103,0.95103,0.95103
7,0,0.79991,0.79049,0.74394,0.75833,0.79991,0.79991,0.79991
7,1,0.76316,0.75645,0.76667,0.75809,0.76316,0.76316,0.76316
7,2,0.97043,0.48521,0.5,0.4925,0.97043,0.97043,0.97043
7,3,0.97764,0.48882,0.5,0.49435,0.97764,0.97764,0.97764
7,4,0.74555,0.72066,0.71311,0.71635,0.74555,0.74555,0.74555
7,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,6,0.86945,0.7248,0.5489,0.55722,0.86945,0.86945,0.86945
7,7,0.7744,0.73738,0.724,0.72972,0.7744,0.7744,0.7744
7,8,0.75126,0.72819,0.69182,0.70186,0.75126,0.75126,0.75126
7,9,0.95103,0.47552,0.5,0.48745,0.95103,0.95103,0.95103
8,0,0.80132,0.79529,0.74257,0.75807,0.80132,0.80132,0.80132
8,1,0.75,0.7416,0.75,0.74361,0.75,0.75,0.75
8,2,0.97043,0.48521,0.5,0.4925,0.97043,0.97043,0.97043
8,3,0.97764,0.48882,0.5,0.49435,0.97764,0.97764,0.97764
8,4,0.74496,0.72017,0.70918,0.71359,0.74496,0.74496,0.74496
8,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,6,0.86871,0.7235,0.53945,0.54163,0.86871,0.86871,0.86871
8,7,0.7786,0.74302,0.72591,0.73297,0.7786,0.7786,0.7786
8,8,0.75377,0.73152,0.69461,0.70487,0.75377,0.75377,0.75377
8,9,0.95103,0.47552,0.5,0.48745,0.95103,0.95103,0.95103
9,0,0.80132,0.79493,0.74292,0.75831,0.80132,0.80132,0.80132
9,1,0.75,0.7416,0.75,0.74361,0.75,0.75,0.75
9,2,0.97043,0.48521,0.5,0.4925,0.97043,0.97043,0.97043
9,3,0.97764,0.48882,0.5,0.49435,0.97764,0.97764,0.97764
9,4,0.74199,0.71704,0.70304,0.7083,0.74199,0.74199,0.74199
9,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,6,0.86901,0.72566,0.54147,0.54502,0.86901,0.86901,0.86901
9,7,0.77666,0.74128,0.71996,0.72833,0.77666,0.77666,0.77666
9,8,0.75754,0.73676,0.69836,0.70903,0.75754,0.75754,0.75754
9,9,0.95103,0.47552,0.5,0.48745,0.95103,0.95103,0.95103
10,0,0.80226,0.79732,0.74294,0.75875,0.80226,0.80226,0.80226
10,1,0.75658,0.74759,0.75543,0.74981,0.75658,0.75658,0.75658
10,2,0.97043,0.48521,0.5,0.4925,0.97043,0.97043,0.97043
10,3,0.97764,0.48882,0.5,0.49435,0.97764,0.97764,0.97764
10,4,0.74496,0.72081,0.70455,0.71046,0.74496,0.74496,0.74496
10,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,6,0.86974,0.72143,0.55925,0.57318,0.86974,0.86974,0.86974
10,7,0.77537,0.74027,0.71562,0.72492,0.77537,0.77537,0.77537
10,8,0.75503,0.73295,0.69646,0.70674,0.75503,0.75503,0.75503
10,9,0.95103,0.47552,0.5,0.48745,0.95103,0.95103,0.95103
11,0,0.80038,0.79096,0.74464,0.75901,0.80038,0.80038,0.80038
11,1,0.76974,0.75995,0.7663,0.76223,0.76974,0.76974,0.76974
11,2,0.97043,0.48521,0.5,0.4925,0.97043,0.97043,0.97043
11,3,0.97764,0.48882,0.5,0.49435,0.97764,0.97764,0.97764
11,4,0.74437,0.71977,0.70602,0.71125,0.74437,0.74437,0.74437
11,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11,6,0.8682,0.71678,0.53892,0.54083,0.8682,0.8682,0.8682
11,7,0.77376,0.73834,0.71302,0.72247,0.77376,0.77376,0.77376
11,8,0.75628,0.73534,0.69652,0.70716,0.75628,0.75628,0.75628
11,9,0.95103,0.47552,0.5,0.48745,0.95103,0.95103,0.95103
12,0,0.80085,0.79307,0.74361,0.75855,0.80085,0.80085,0.80085
12,1,0.76974,0.75932,0.76341,0.76104,0.76974,0.76974,0.76974
12,2,0.97043,0.48521,0.5,0.4925,0.97043,0.97043,0.97043
12,3,0.97764,0.48882,0.5,0.49435,0.97764,0.97764,0.97764
12,4,0.74555,0.72127,0.70655,0.71206,0.74555,0.74555,0.74555
12,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12,6,0.86923,0.7227,0.54831,0.55629,0.86923,0.86923,0.86923
12,7,0.77569,0.73968,0.72068,0.72832,0.77569,0.77569,0.77569
12,8,0.75879,0.73869,0.69931,0.71018,0.75879,0.75879,0.75879
12,9,0.95103,0.47552,0.5,0.48745,0.95103,0.95103,0.95103
13,0,0.8032,0.79899,0.74364,0.75967,0.8032,0.8032,0.8032
13,1,0.77632,0.76634,0.77174,0.76846,0.77632,0.77632,0.77632
13,2,0.97043,0.48521,0.5,0.4925,0.97043,0.97043,0.97043
13,3,0.97764,0.48882,0.5,0.49435,0.97764,0.97764,0.97764
13,4,0.74496,0.72061,0.70571,0.71126,0.74496,0.74496,0.74496
13,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13,6,0.86776,0.70344,0.57522,0.59494,0.86776,0.86776,0.86776
13,7,0.77537,0.74034,0.71533,0.72474,0.77537,0.77537,0.77537
13,8,0.75879,0.73869,0.69931,0.71018,0.75879,0.75879,0.75879
13,9,0.95103,0.47552,0.5,0.48745,0.95103,0.95103,0.95103
14,0,0.8032,0.79749,0.74503,0.7606,0.8032,0.8032,0.8032
14,1,0.78289,0.77274,0.77428,0.77347,0.78289,0.78289,0.78289
14,2,0.97043,0.48521,0.5,0.4925,0.97043,0.97043,0.97043
14,3,0.97764,0.48882,0.5,0.49435,0.97764,0.97764,0.97764
14,4,0.74614,0.72139,0.71241,0.71616,0.74614,0.74614,0.74614
14,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14,6,0.86945,0.72885,0.54427,0.54966,0.86945,0.86945,0.86945
14,7,0.77473,0.73936,0.71515,0.72432,0.77473,0.77473,0.77473
14,8,0.75754,0.73676,0.69836,0.70903,0.75754,0.75754,0.75754
14,9,0.95103,0.47552,0.5,0.48745,0.95103,0.95103,0.95103
15,0,0.8032,0.79749,0.74503,0.7606,0.8032,0.8032,0.8032
15,1,0.77632,0.76594,0.76594,0.76594,0.77632,0.77632,0.77632
15,2,0.97043,0.48521,0.5,0.4925,0.97043,0.97043,0.97043
15,3,0.97764,0.48882,0.5,0.49435,0.97764,0.97764,0.97764
15,4,0.7497,0.72549,0.71592,0.7199,0.7497,0.7497,0.7497
15,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15,6,0.86915,0.71803,0.55497,0.56673,0.86915,0.86915,0.86915
15,7,0.77796,0.74148,0.73084,0.73555,0.77796,0.77796,0.77796
15,8,0.75754,0.73627,0.69925,0.70975,0.75754,0.75754,0.75754
15,9,0.95103,0.47552,0.5,0.48745,0.95103,0.95103,0.95103
16,0,0.80461,0.79997,0.74609,0.76197,0.80461,0.80461,0.80461
16,1,0.77632,0.76594,0.76594,0.76594,0.77632,0.77632,0.77632
16,2,0.97043,0.48521,0.5,0.4925,0.97043,0.97043,0.97043
16,3,0.97764,0.48882,0.5,0.49435,0.97764,0.97764,0.97764
16,4,0.7497,0.72689,0.70782,0.7145,0.7497,0.7497,0.7497
16,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,6,0.86878,0.71228,0.56193,0.57701,0.86878,0.86878,0.86878
16,7,0.77537,0.73974,0.71789,0.7264,0.77537,0.77537,0.77537
16,8,0.75628,0.73534,0.69652,0.70716,0.75628,0.75628,0.75628
16,9,0.95103,0.47552,0.5,0.48745,0.95103,0.95103,0.95103
17,0,0.80226,0.79886,0.74155,0.7578,0.80226,0.80226,0.80226
17,1,0.78289,0.77301,0.77138,0.77216,0.78289,0.78289,0.78289
17,2,0.97043,0.48521,0.5,0.4925,0.97043,0.97043,0.97043
17,3,0.97764,0.48882,0.5,0.49435,0.97764,0.97764,0.97764
17,4,0.7503,0.72664,0.71291,0.7182,0.7503,0.7503,0.7503
17,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17,6,0.86923,0.7166,0.55987,0.57406,0.86923,0.86923,0.86923
17,7,0.77602,0.73996,0.72176,0.72915,0.77602,0.77602,0.77602
17,8,0.75377,0.73152,0.69461,0.70487,0.75377,0.75377,0.75377
17,9,0.95103,0.47552,0.5,0.48745,0.95103,0.95103,0.95103
18,0,0.80414,0.79877,0.74609,0.76174,0.80414,0.80414,0.80414
18,1,0.78289,0.77368,0.76848,0.77074,0.78289,0.78289,0.78289
18,2,0.97043,0.48521,0.5,0.4925,0.97043,0.97043,0.97043
18,3,0.97764,0.48882,0.5,0.49435,0.97764,0.97764,0.97764
18,4,0.7497,0.7258,0.71322,0.71817,0.7497,0.7497,0.7497
18,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,6,0.86945,0.72054,0.55561,0.5677,0.86945,0.86945,0.86945
18,7,0.77634,0.74228,0.71405,0.72432,0.77634,0.77634,0.77634
18,8,0.75628,0.73485,0.69741,0.70788,0.75628,0.75628,0.75628
