round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
9,1,0.86819,0.68156,0.53868,0.54167,0.86819,0.86819,0.86819
9,2,0.86524,0.7334,0.54184,0.54453,0.86524,0.86524,0.86524
9,3,0.86573,0.76328,0.54854,0.55488,0.86573,0.86573,0.86573
9,4,0.86425,0.71387,0.55616,0.56761,0.86425,0.86425,0.86425
9,5,0.86647,0.74899,0.54175,0.54423,0.86647,0.86647,0.86647
9,6,0.86967,0.73419,0.54732,0.55453,0.86967,0.86967,0.86967
9,7,0.86795,0.74055,0.5884,0.61277,0.86795,0.86795,0.86795
9,8,0.86943,0.73988,0.57178,0.59099,0.86943,0.86943,0.86943
9,9,0.86865,0.73034,0.55616,0.56821,0.86865,0.86865,0.86865
10,0,0.85169,0.72098,0.55233,0.55887,0.85169,0.85169,0.85169
10,1,0.86844,0.68275,0.53403,0.53375,0.86844,0.86844,0.86844
10,2,0.8645,0.72038,0.54512,0.55018,0.8645,0.8645,0.8645
10,3,0.86548,0.75692,0.54986,0.55709,0.86548,0.86548,0.86548
10,4,0.86253,0.69992,0.55442,0.56494,0.86253,0.86253,0.86253
10,5,0.86918,0.76299,0.55599,0.5675,0.86918,0.86918,0.86918
10,6,0.87017,0.73676,0.55069,0.55995,0.87017,0.87017,0.87017
10,7,0.86869,0.74693,0.58665,0.61083,0.86869,0.86869,0.86869
10,8,0.86869,0.75417,0.55186,0.56108,0.86869,0.86869,0.86869
10,9,0.86865,0.72812,0.5592,0.57282,0.86865,0.86865,0.86865
11,0,0.85119,0.71561,0.55336,0.56055,0.85119,0.85119,0.85119
11,1,0.86893,0.68884,0.53751,0.53958,0.86893,0.86893,0.86893
11,2,0.8645,0.72364,0.54141,0.54394,0.8645,0.8645,0.8645
11,3,0.86622,0.76878,0.54956,0.55652,0.86622,0.86622,0.86622
11,4,0.86327,0.70644,0.55262,0.56219,0.86327,0.86327,0.86327
11,5,0.8677,0.75572,0.54842,0.55534,0.8677,0.8677,0.8677
11,6,0.86967,0.72631,0.55658,0.56913,0.86967,0.86967,0.86967
11,7,0.86795,0.7449,0.58185,0.6044,0.86795,0.86795,0.86795
11,8,0.86918,0.73684,0.57314,0.59281,0.86918,0.86918,0.86918
11,9,0.86792,0.72069,0.5603,0.57439,0.86792,0.86792,0.86792
12,0,0.85193,0.72061,0.55577,0.56428,0.85193,0.85193,0.85193
12,1,0.86844,0.68612,0.5484,0.55721,0.86844,0.86844,0.86844
12,2,0.86351,0.70802,0.54827,0.55541,0.86351,0.86351,0.86351
